repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.8731343283582089,0.7398809523809524,0.6844393592677345,0.706254029658285,0.6844393592677345,0.586817741394043
30,0.8880597014925373,0.8204481792717087,0.7321428571428572,0.7648297648297648,0.7321428571428571,0.5240025520324707
30,0.8880597014925373,0.8562453806356245,0.6956168831168831,0.7408123791102514,0.6956168831168831,1.1233904361724854
30,0.8805970149253731,0.7935103244837758,0.772816294555425,0.7824675324675325,0.772816294555425,0.8430666923522949
30,0.8582089552238806,0.804954128440367,0.7663461538461538,0.7826717883055911,0.7663461538461539,0.7808728218078613
30,0.8880597014925373,0.778550358196376,0.7899122807017545,0.7840335231546148,0.7899122807017543,0.6437177658081055
30,0.8731343283582089,0.794279176201373,0.743560606060606,0.764547803617571,0.7435606060606059,0.6473259925842285
30,0.8582089552238806,0.8696780893042575,0.7840425531914894,0.8109452736318408,0.7840425531914894,0.7435946464538574
30,0.8805970149253731,0.8920454545454546,0.7841176470588236,0.8194070080862534,0.7841176470588236,0.7460346221923828
30,0.8805970149253731,0.8425629290617849,0.7590861889927311,0.7900509204857031,0.7590861889927311,0.570786714553833
30,0.8731343283582089,0.801659125188537,0.7272727272727273,0.7552379929085634,0.7272727272727273,0.6655044555664062
30,0.835820895522388,0.764367816091954,0.6859838274932615,0.7113200156678418,0.6859838274932615,0.8677947521209717
30,0.8582089552238806,0.7574152542372881,0.6903642773207991,0.7149255402530512,0.690364277320799,0.8848228454589844
30,0.8880597014925373,0.8469107551487414,0.76994301994302,0.7997010463378176,0.76994301994302,0.6398615837097168
30,0.9029850746268657,0.8266283524904214,0.7873999157184999,0.8049490538573507,0.7873999157184998,0.7694389820098877
30,0.8432835820895522,0.790771175726928,0.7211538461538461,0.74573055028463,0.721153846153846,0.6977643966674805
30,0.8507462686567164,0.8376623376623377,0.7447058823529411,0.7742587601078168,0.7447058823529411,0.5656170845031738
30,0.8805970149253731,0.7766590389016018,0.754740834386852,0.7649122807017543,0.7547408343868521,0.603541374206543
30,0.8731343283582089,0.8017543859649123,0.7524770642201835,0.77299451918286,0.7524770642201836,0.6590099334716797
30,0.8507462686567164,0.8113636363636363,0.7518382352941176,0.7742587601078168,0.7518382352941176,0.5780243873596191
30,0.9029850746268657,0.8261694058154235,0.8141233766233766,0.8199483204134367,0.8141233766233765,0.7481038570404053
30,0.835820895522388,0.8185606060606061,0.7383786848072562,0.7637820512820512,0.7383786848072563,0.8495216369628906
30,0.8432835820895522,0.8101559207753898,0.7254901960784313,0.7530495831505046,0.7254901960784312,0.6484849452972412
30,0.8880597014925373,0.7899122807017545,0.778550358196376,0.7840335231546148,0.7785503581963759,0.6273889541625977
30,0.8955223880597015,0.8512585812356979,0.7816513761467889,0.8096590909090908,0.781651376146789,0.5817615985870361
30,0.8656716417910447,0.7982765374069722,0.7635860159224646,0.7787155963302752,0.7635860159224646,0.6549341678619385
30,0.8880597014925373,0.8469107551487414,0.76994301994302,0.7997010463378176,0.76994301994302,0.7792227268218994
30,0.8880597014925373,0.8929824561403509,0.7806138427810836,0.8183789644890214,0.7806138427810836,0.5721380710601807
30,0.9477611940298507,0.8759578544061303,0.8946706887883358,0.8849785407725321,0.8946706887883358,0.5339126586914062
30,0.8955223880597015,0.8099688473520249,0.8507638072855465,0.8278899082568807,0.8507638072855463,0.7942640781402588
