repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.896551724137931,0.9464285714285714,0.625,0.6716981132075472,0.625,0.5687777996063232
30,0.8620689655172413,0.9298245614035088,0.5555555555555556,0.5622641509433962,0.5555555555555556,0.43311643600463867
30,0.9310344827586207,0.46551724137931033,0.5,0.48214285714285715,0.5,0.4780867099761963
30,0.896551724137931,0.9464285714285714,0.625,0.6716981132075472,0.625,0.4882221221923828
30,0.7758620689655172,0.5666666666666667,0.519927536231884,0.5023102310231023,0.519927536231884,0.46564626693725586
30,0.9482758620689655,0.9736842105263157,0.625,0.6864864864864866,0.625,0.747819185256958
30,0.8448275862068966,0.6785714285714286,0.5453514739229025,0.548051948051948,0.5453514739229025,0.5192809104919434
30,0.9137931034482759,0.9553571428571428,0.6428571428571428,0.6988577362409139,0.6428571428571428,0.6597344875335693
30,0.8793103448275862,0.6964285714285714,0.561624649859944,0.5784008307372793,0.5616246498599439,0.4692103862762451
30,0.9310344827586207,0.9636363636363636,0.7142857142857143,0.7811320754716982,0.7142857142857143,0.3504219055175781
30,0.9655172413793104,0.4827586206896552,0.5,0.49122807017543857,0.5,0.34243249893188477
30,0.9137931034482759,0.6811320754716981,0.7222222222222222,0.6988577362409139,0.7222222222222221,0.48037147521972656
30,0.8620689655172413,0.6875,0.5525,0.5622641509433962,0.5525,0.7211132049560547
30,0.8793103448275862,0.9375,0.6111111111111112,0.6484848484848484,0.6111111111111112,0.4207634925842285
30,0.8793103448275862,0.4473684210526316,0.49038461538461536,0.46788990825688076,0.49038461538461536,0.3404979705810547
30,0.9310344827586207,0.9642857142857143,0.6666666666666666,0.7314814814814814,0.6666666666666666,0.3709731101989746
30,0.9310344827586207,0.9649122807017544,0.6,0.6484848484848484,0.6,0.2979238033294678
30,0.8793103448275862,0.7787878787878788,0.615,0.6484848484848484,0.615,0.30051732063293457
30,0.9137931034482759,0.7142857142857143,0.590566037735849,0.6199213630406291,0.590566037735849,0.5862040519714355
30,0.8448275862068966,0.4224137931034483,0.5,0.45794392523364486,0.5,0.3077232837677002
30,0.8793103448275862,0.8194444444444444,0.6564625850340136,0.696788648244959,0.6564625850340136,0.34751009941101074
30,0.9655172413793104,0.9821428571428572,0.75,0.8242424242424242,0.75,0.4128434658050537
30,0.8793103448275862,0.4473684210526316,0.49038461538461536,0.46788990825688076,0.49038461538461536,0.3430342674255371
30,0.896551724137931,0.45614035087719296,0.49056603773584906,0.4727272727272727,0.49056603773584906,0.3320279121398926
30,0.8275862068965517,0.6696428571428572,0.5395833333333333,0.5352564102564102,0.5395833333333334,0.31901979446411133
30,0.896551724137931,0.9464285714285714,0.625,0.6716981132075472,0.625,0.33529114723205566
30,0.9137931034482759,0.7142857142857143,0.590566037735849,0.6199213630406291,0.590566037735849,0.4077596664428711
30,0.9137931034482759,0.837962962962963,0.7044817927170868,0.7489177489177489,0.7044817927170868,0.5094034671783447
30,0.9655172413793104,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.7410714285714285,0.5380756855010986
30,0.9655172413793104,0.9821428571428572,0.75,0.8242424242424242,0.75,0.5395553112030029
