repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.88,0.7332667332667333,0.5938127762153476,0.6209994385176867,0.5938127762153474,0.546191930770874
30,0.88,0.6761229314420804,0.5988500663423264,0.6209994385176867,0.5988500663423264,0.5224180221557617
30,0.8733333333333333,0.6725768321513002,0.5921717171717171,0.6133496133496134,0.5921717171717172,0.5254809856414795
30,0.8733333333333333,0.6207430340557275,0.6648550724637681,0.6373584425499428,0.6648550724637682,0.5054337978363037
30,0.8666666666666667,0.7022058823529411,0.648076923076923,0.6682883679787704,0.648076923076923,0.5403788089752197
30,0.8866666666666667,0.6594609769792251,0.6491596638655462,0.6540496540496541,0.6491596638655462,0.489743709564209
30,0.8533333333333334,0.5579196217494089,0.5325077399380804,0.536777091521617,0.5325077399380805,0.6094284057617188
30,0.7933333333333333,0.6481481481481481,0.5833333333333334,0.5947712418300654,0.5833333333333334,0.5455667972564697
30,0.8666666666666667,0.7606278613472859,0.6364258815474153,0.6682883679787704,0.6364258815474153,0.5576441287994385
30,0.8866666666666667,0.7836879432624113,0.6384615384615384,0.6755312380710013,0.6384615384615385,0.6327557563781738
30,0.9133333333333333,0.7772887323943662,0.6555555555555556,0.6939256003767069,0.6555555555555554,0.7715997695922852
30,0.88,0.6684782608695652,0.6301305970149254,0.645483193277311,0.6301305970149254,0.6718664169311523
30,0.88,0.5974025974025974,0.5481481481481482,0.5585349901896665,0.5481481481481482,0.7334017753601074
30,0.88,0.7065217391304348,0.6439393939393939,0.6666666666666667,0.6439393939393939,0.6195437908172607
30,0.9,0.829225352112676,0.6502611490558456,0.6947496947496947,0.6502611490558458,0.7180185317993164
30,0.8933333333333333,0.8846830985915493,0.6551846590909091,0.7037037037037037,0.6551846590909091,0.6119208335876465
30,0.8933333333333333,0.7872340425531914,0.6464443551627159,0.6848739495798319,0.646444355162716,0.6322312355041504
30,0.92,0.7714285714285714,0.6995798319327731,0.7282608695652174,0.6995798319327731,0.5866641998291016
30,0.8733333333333333,0.7223675604970569,0.6307692307692307,0.6582324019666627,0.6307692307692307,0.5889174938201904
30,0.8333333333333334,0.5670289855072463,0.5445962233828847,0.5503057920613983,0.5445962233828847,0.5943989753723145
30,0.9066666666666666,0.8151848151848151,0.6395400265369305,0.6829710144927537,0.6395400265369307,0.6726353168487549
30,0.8133333333333334,0.5644211903204709,0.5337213283122219,0.5356037151702786,0.5337213283122219,0.48619985580444336
30,0.88,0.8206521739130435,0.6755952380952381,0.7159090909090908,0.675595238095238,0.5363116264343262
30,0.8866666666666667,0.6276595744680851,0.5850840336134454,0.5997488620310784,0.5850840336134453,0.5197350978851318
30,0.8733333333333333,0.6521617069062324,0.6263992537313433,0.6373584425499428,0.6263992537313434,0.5920779705047607
30,0.8866666666666667,0.7714192282537606,0.6596153846153846,0.6942079386017508,0.6596153846153847,0.7785615921020508
30,0.8866666666666667,0.7452731092436975,0.6876255524306951,0.7105890364317331,0.6876255524306951,0.5541434288024902
30,0.8266666666666667,0.6266142616507581,0.577199589181787,0.5896464646464646,0.5771995891817872,0.6031284332275391
30,0.94,0.8503521126760563,0.723469960696238,0.7695852534562212,0.7234699606962381,0.7417037487030029
30,0.8866666666666667,0.7295618051013735,0.6477272727272727,0.6755312380710013,0.6477272727272727,0.6493961811065674
