repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.9134615384615384,0.8017543859649123,0.7336956521739131,0.7616501145912911,0.733695652173913,0.43395566940307617
30,0.8653846153846154,0.7552083333333333,0.6392045454545454,0.6702898550724637,0.6392045454545455,0.42368650436401367
30,0.875,0.7341678939617085,0.6261904761904762,0.6557168321874205,0.6261904761904761,0.3646669387817383
30,0.8653846153846154,0.6444444444444444,0.5604395604395604,0.5742690058479532,0.5604395604395603,0.42495226860046387
30,0.8653846153846154,0.7552083333333333,0.6392045454545454,0.6702898550724637,0.6392045454545455,0.420184850692749
30,0.9134615384615384,0.7976190476190477,0.6710654936461389,0.711733908222975,0.6710654936461389,0.4167299270629883
30,0.8942307692307693,0.7444771723122239,0.6503623188405797,0.6814257866889446,0.6503623188405797,0.44747281074523926
30,0.8846153846153846,0.7083333333333333,0.644927536231884,0.6680851063829787,0.644927536231884,0.40891003608703613
30,0.8557692307692307,0.7010869565217391,0.6662921348314607,0.6807857581338244,0.6662921348314607,0.42308497428894043
30,0.9038461538461539,0.7925170068027211,0.6557971014492754,0.695906432748538,0.6557971014492754,0.38528943061828613
30,0.9038461538461539,0.9509803921568627,0.5833333333333334,0.6170839469808542,0.5833333333333334,0.4183976650238037
30,0.9038461538461539,0.7496318114874816,0.6656891495601174,0.695906432748538,0.6656891495601174,0.4271669387817383
30,0.9615384615384616,0.9803921568627452,0.6666666666666666,0.74,0.6666666666666666,0.41506409645080566
30,0.9423076923076923,0.7254901960784313,0.5782312925170068,0.61,0.5782312925170069,0.42974162101745605
30,0.9038461538461539,0.7496318114874816,0.6656891495601174,0.695906432748538,0.6656891495601174,0.36301541328430176
30,0.9134615384615384,0.852046783625731,0.7388888888888889,0.7800235017626322,0.7388888888888888,0.41368746757507324
30,0.8942307692307693,0.7708333333333333,0.6758241758241759,0.7086834733893557,0.6758241758241758,0.4137907028198242
30,0.8461538461538461,0.7849779086892489,0.6198142414860681,0.6483516483516484,0.6198142414860681,0.4083068370819092
30,0.9230769230769231,0.84375,0.7391304347826086,0.7787234042553192,0.7391304347826088,0.42182040214538574
30,0.9423076923076923,0.9693877551020409,0.75,0.8175438596491228,0.75,0.42246365547180176
30,0.9423076923076923,0.8911564625850341,0.7446808510638299,0.796875,0.7446808510638298,0.42459559440612793
30,0.9134615384615384,0.9554455445544554,0.625,0.6766839378238342,0.625,0.38991880416870117
30,0.9230769230769231,0.84375,0.7391304347826086,0.7787234042553192,0.7391304347826088,0.4201209545135498
30,0.9230769230769231,0.8262150220913107,0.7165200391006843,0.7567251461988305,0.7165200391006843,0.4231445789337158
30,0.8653846153846154,0.6938775510204082,0.5904761904761905,0.6127659574468085,0.5904761904761904,0.4242057800292969
30,0.9038461538461539,0.7925170068027211,0.6557971014492754,0.695906432748538,0.6557971014492754,0.4258275032043457
30,0.9038461538461539,0.6646464646464647,0.5953216374269006,0.6170839469808542,0.5953216374269007,0.36424827575683594
30,0.9230769230769231,0.7244897959183674,0.671875,0.6936671575846833,0.671875,0.4135251045227051
30,0.8846153846153846,0.8605442176870748,0.6505681818181819,0.6950146627565982,0.6505681818181819,0.4095180034637451
30,0.8846153846153846,0.9393939393939394,0.6470588235294118,0.6950146627565982,0.6470588235294118,0.4136486053466797
