repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.8931297709923665,0.7811996779388084,0.8282424812030075,0.8015151515151515,0.8282424812030075,0.5440754890441895
30,0.8854961832061069,0.7969696969696969,0.7860717264386989,0.7913348200063715,0.7860717264386988,0.5213325023651123
30,0.8473282442748091,0.7459459459459459,0.7126168224299065,0.7268557130942452,0.7126168224299065,0.6484973430633545
30,0.9083969465648855,0.8491341991341992,0.8246779388083736,0.8361134278565472,0.8246779388083736,0.45551562309265137
30,0.8854961832061069,0.910275319567355,0.7691935483870967,0.8117275079045703,0.7691935483870967,0.4836597442626953
30,0.9312977099236641,0.8505639097744361,0.8667649950835792,0.8583783783783784,0.8667649950835792,0.5513169765472412
30,0.8091603053435115,0.780511811023622,0.5507478632478633,0.542661639435833,0.5507478632478633,0.568605899810791
30,0.8244274809160306,0.8748770894788593,0.7125139353400223,0.742148053059478,0.7125139353400223,0.6508972644805908
30,0.8473282442748091,0.8414454277286136,0.7192234848484849,0.7528301886792452,0.7192234848484849,0.48984360694885254
30,0.8778625954198473,0.8664414414414414,0.7684818481848185,0.8022641509433963,0.7684818481848185,0.4761974811553955
30,0.916030534351145,0.8766769865841073,0.80442035029191,0.8343106818443141,0.8044203502919097,0.49166035652160645
30,0.816793893129771,0.7867647058823529,0.6351485148514852,0.6597402597402597,0.6351485148514852,0.484630823135376
30,0.9389312977099237,0.8987312030075187,0.8673160173160173,0.8819819819819821,0.8673160173160174,0.4933140277862549
30,0.9007633587786259,0.8327067669172932,0.7952460383653044,0.812051649928264,0.7952460383653044,0.43066906929016113
30,0.9083969465648855,0.8229729729729729,0.8229729729729729,0.8229729729729729,0.822972972972973,0.48459672927856445
30,0.8473282442748091,0.8323369565217391,0.7018151815181518,0.7363123993558776,0.7018151815181518,0.4757871627807617
30,0.8931297709923665,0.8785714285714286,0.7956389452332657,0.8269811320754716,0.7956389452332656,0.47765183448791504
30,0.9007633587786259,0.8278735632183908,0.7569819819819821,0.7856513530522341,0.7569819819819821,0.466289758682251
30,0.8778625954198473,0.8193139097744361,0.7564150943396226,0.7814845704753961,0.7564150943396226,0.482649564743042
30,0.8702290076335878,0.8494578815679734,0.7703225806451612,0.7989527850501038,0.7703225806451612,0.4589712619781494
30,0.9007633587786259,0.8315262718932444,0.8200483091787439,0.8256016385048643,0.8200483091787439,0.48682689666748047
30,0.8396946564885496,0.8245283018867925,0.7514619883040936,0.7756300464888671,0.7514619883040936,0.47597694396972656
30,0.8625954198473282,0.9230769230769231,0.71875,0.7626811594202898,0.71875,0.49292421340942383
30,0.8931297709923665,0.8458485958485958,0.7362385321100917,0.774582104228122,0.7362385321100917,0.47450804710388184
30,0.9083969465648855,0.8671195652173913,0.7816930775646372,0.8153195488721805,0.7816930775646371,0.4844088554382324
30,0.9007633587786259,0.8859466221851543,0.8128803245436105,0.8417433324040517,0.8128803245436105,0.4781210422515869
30,0.9312977099236641,0.938963963963964,0.8470441595441596,0.8833250865907967,0.8470441595441596,0.48281359672546387
30,0.8473282442748091,0.8557471264367816,0.6996774193548387,0.7363123993558776,0.6996774193548387,0.4836440086364746
30,0.9312977099236641,0.8591916558018253,0.7994565217391305,0.8255142814858665,0.7994565217391304,0.48656535148620605
30,0.9083969465648855,0.8146417445482865,0.863963963963964,0.8361134278565472,0.863963963963964,0.4756507873535156
