repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.896551724137931,0.9464285714285714,0.625,0.6716981132075472,0.625,0.24698424339294434
30,0.8620689655172413,0.9298245614035088,0.5555555555555556,0.5622641509433962,0.5555555555555556,0.2684919834136963
30,0.9310344827586207,0.46551724137931033,0.5,0.48214285714285715,0.5,0.2786235809326172
30,0.896551724137931,0.9464285714285714,0.625,0.6716981132075472,0.625,0.2796030044555664
30,0.7758620689655172,0.5666666666666667,0.519927536231884,0.5023102310231023,0.519927536231884,0.28342318534851074
30,0.9482758620689655,0.9736842105263157,0.625,0.6864864864864866,0.625,0.28316640853881836
30,0.8448275862068966,0.6785714285714286,0.5453514739229025,0.548051948051948,0.5453514739229025,0.27550363540649414
30,0.9137931034482759,0.9553571428571428,0.6428571428571428,0.6988577362409139,0.6428571428571428,0.2626302242279053
30,0.8793103448275862,0.6964285714285714,0.561624649859944,0.5784008307372793,0.5616246498599439,0.28014349937438965
30,0.9310344827586207,0.9636363636363636,0.7142857142857143,0.7811320754716982,0.7142857142857143,0.28517699241638184
30,0.9655172413793104,0.4827586206896552,0.5,0.49122807017543857,0.5,0.2750883102416992
30,0.9137931034482759,0.6811320754716981,0.7222222222222222,0.6988577362409139,0.7222222222222221,0.28986477851867676
30,0.8620689655172413,0.6875,0.5525,0.5622641509433962,0.5525,0.2818589210510254
30,0.8793103448275862,0.9375,0.6111111111111112,0.6484848484848484,0.6111111111111112,0.28411436080932617
30,0.8793103448275862,0.4473684210526316,0.49038461538461536,0.46788990825688076,0.49038461538461536,0.2898390293121338
30,0.9310344827586207,0.9642857142857143,0.6666666666666666,0.7314814814814814,0.6666666666666666,0.2579944133758545
30,0.9310344827586207,0.9649122807017544,0.6,0.6484848484848484,0.6,0.2745532989501953
30,0.8793103448275862,0.7787878787878788,0.615,0.6484848484848484,0.615,0.2827949523925781
30,0.9137931034482759,0.7142857142857143,0.590566037735849,0.6199213630406291,0.590566037735849,0.2565758228302002
30,0.8448275862068966,0.4224137931034483,0.5,0.45794392523364486,0.5,0.27132415771484375
30,0.8793103448275862,0.8194444444444444,0.6564625850340136,0.696788648244959,0.6564625850340136,0.281383752822876
30,0.9655172413793104,0.9821428571428572,0.75,0.8242424242424242,0.75,0.2601165771484375
30,0.8793103448275862,0.4473684210526316,0.49038461538461536,0.46788990825688076,0.49038461538461536,0.25578927993774414
30,0.896551724137931,0.45614035087719296,0.49056603773584906,0.4727272727272727,0.49056603773584906,0.26517152786254883
30,0.8275862068965517,0.6696428571428572,0.5395833333333333,0.5352564102564102,0.5395833333333334,0.27985262870788574
30,0.896551724137931,0.9464285714285714,0.625,0.6716981132075472,0.625,0.27097368240356445
30,0.9137931034482759,0.7142857142857143,0.590566037735849,0.6199213630406291,0.590566037735849,0.2794785499572754
30,0.9137931034482759,0.837962962962963,0.7044817927170868,0.7489177489177489,0.7044817927170868,0.2845907211303711
30,0.9655172413793104,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.7410714285714285,0.26582980155944824
30,0.9655172413793104,0.9821428571428572,0.75,0.8242424242424242,0.75,0.2882115840911865
