repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.6119402985074627,0.6013377926421405,0.7080091533180778,0.5491718426501035,0.7080091533180778,1.4220752716064453
30,0.6417910447761194,0.6571428571428571,0.7857142857142857,0.6027667984189724,0.7857142857142857,1.2329139709472656
30,0.6343283582089553,0.6050976869526161,0.6899350649350648,0.5723868446760013,0.689935064935065,1.2579011917114258
30,0.7313432835820896,0.6701607267645003,0.7861339600470035,0.669407894736842,0.7861339600470034,1.2367222309112549
30,0.6417910447761194,0.6633064516129032,0.7336538461538462,0.620127569099929,0.7336538461538461,1.440824270248413
30,0.664179104477612,0.6240677966101695,0.7407894736842104,0.5961422543701025,0.7407894736842106,1.4130158424377441
30,0.5522388059701493,0.6189814814814815,0.6946969696969697,0.5286116322701688,0.6946969696969697,1.4407038688659668
30,0.7238805970149254,0.7238805970149254,0.7672872340425532,0.7121959714401811,0.7672872340425532,1.3718295097351074
30,0.6044776119402985,0.6535097813578826,0.6961764705882353,0.594518983728233,0.6961764705882353,1.3034391403198242
30,0.6940298507462687,0.6810267857142858,0.7807199723087573,0.6589060656857267,0.7807199723087574,1.2451467514038086
30,0.7164179104477612,0.6682692307692308,0.7784090909090908,0.661436170212766,0.7784090909090909,1.2002639770507812
30,0.6417910447761194,0.6551339285714286,0.7341644204851752,0.6139255702280912,0.7341644204851752,1.1820685863494873
30,0.582089552238806,0.6230508474576271,0.7132784958871915,0.549579831932773,0.7132784958871916,1.2267465591430664
30,0.6865671641791045,0.6646505376344086,0.7617521367521367,0.6446969696969698,0.7617521367521367,1.2989857196807861
30,0.6791044776119403,0.6354355716878403,0.7515802781289507,0.6140914875092089,0.7515802781289507,1.2485477924346924
30,0.6268656716417911,0.6310160427807486,0.6884615384615385,0.5978391356542617,0.6884615384615385,1.1857578754425049
30,0.6865671641791045,0.6902852049910874,0.7511764705882353,0.667611622962438,0.7511764705882352,1.214381456375122
30,0.7014925373134329,0.6536796536796536,0.7842393594605984,0.6383265856950068,0.7842393594605983,1.146266222000122
30,0.6492537313432836,0.6265681003584229,0.7073394495412844,0.600050803327618,0.7073394495412844,1.3341071605682373
30,0.6940298507462687,0.6940298507462687,0.7668504901960784,0.671627517781364,0.7668504901960784,1.2808144092559814
30,0.7089552238805971,0.6537399309551208,0.7711038961038961,0.6446590059155504,0.7711038961038962,1.3685095310211182
30,0.6268656716417911,0.6694139194139195,0.7097505668934241,0.6183640920483026,0.709750566893424,1.1704342365264893
30,0.7089552238805971,0.7169453734671126,0.7981004901960784,0.6901642260034386,0.7981004901960784,1.4335885047912598
30,0.6492537313432836,0.6243279569892474,0.7338811630847029,0.589840442852491,0.733881163084703,1.2850594520568848
30,0.7014925373134329,0.6664406779661016,0.7702752293577981,0.6532091097308489,0.7702752293577981,1.2578232288360596
30,0.6119402985074627,0.6397933977094094,0.7154724818276219,0.5852380952380952,0.715472481827622,1.3426387310028076
30,0.6791044776119403,0.6614129219763022,0.7571225071225072,0.6383152344485594,0.7571225071225072,1.2933709621429443
30,0.7014925373134329,0.7014925373134329,0.7832759160663952,0.6782713085234093,0.7832759160663951,1.2909793853759766
30,0.6567164179104478,0.6242982259151134,0.7782805429864253,0.5840755735492578,0.7782805429864253,1.3853509426116943
30,0.6791044776119403,0.6647321428571429,0.7890716803760283,0.6340890328316505,0.7890716803760283,1.3905353546142578
