repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.43103448275862066,0.5634278002699055,0.6174999999999999,0.40980573543015725,0.6174999999999999,0.654015064239502
30,0.5172413793103449,0.6216216216216216,0.7142857142857143,0.4956521739130435,0.7142857142857143,0.6983320713043213
30,0.603448275862069,0.5740740740740741,0.787037037037037,0.4937381404174573,0.787037037037037,0.6927409172058105
30,0.39655172413793105,0.5930232558139534,0.65,0.38763197586727,0.65,0.8081748485565186
30,0.603448275862069,0.6714285714285715,0.75,0.5886524822695035,0.75,0.8707883358001709
30,0.39655172413793105,0.5512820512820513,0.6759259259259259,0.3532972284166932,0.6759259259259259,0.6273698806762695
30,0.5172413793103449,0.5925465838509317,0.6689342403628118,0.4873737373737374,0.6689342403628118,0.6512913703918457
30,0.4827586206896552,0.5945945945945946,0.7058823529411764,0.4507575757575758,0.7058823529411764,0.7335052490234375
30,0.5689655172413793,0.609375,0.7549019607843137,0.5171495171495172,0.7549019607843137,0.6206200122833252
30,0.39655172413793105,0.5833333333333334,0.6568627450980392,0.38166311300639655,0.6568627450980392,0.6630065441131592
30,0.5344827586206896,0.5344827586206896,0.7589285714285714,0.40569259962049337,0.7589285714285714,0.591611385345459
30,0.5517241379310345,0.5666666666666667,0.7592592592592593,0.45911047345767575,0.7592592592592593,0.6419289112091064
30,0.4827586206896552,0.6052631578947368,0.7,0.45962732919254656,0.7,0.6273088455200195
30,0.3448275862068966,0.5957446808510638,0.6122448979591837,0.34404761904761905,0.6122448979591837,0.562269926071167
30,0.5172413793103449,0.5588942307692308,0.657051282051282,0.4520917678812416,0.657051282051282,0.5572822093963623
30,0.3620689655172414,0.5697674418604651,0.6442307692307692,0.3463295766067621,0.6442307692307692,0.6788010597229004
30,0.5344827586206896,0.578125,0.7452830188679245,0.46424905918576803,0.7452830188679245,0.6198058128356934
30,0.4482758620689655,0.6,0.6799999999999999,0.43137254901960786,0.6799999999999999,0.6511919498443604
30,0.5517241379310345,0.5806451612903226,0.7547169811320755,0.4763888888888889,0.7547169811320755,0.6504638195037842
30,0.5172413793103449,0.5925465838509317,0.6689342403628118,0.4873737373737374,0.6689342403628118,0.6136167049407959
30,0.5344827586206896,0.625,0.7244897959183674,0.5098591549295775,0.7244897959183674,0.6354598999023438
30,0.39655172413793105,0.5512820512820513,0.6759259259259259,0.3532972284166932,0.6759259259259259,0.6419064998626709
30,0.603448275862069,0.5496969696969697,0.6314102564102564,0.4937381404174573,0.6314102564102564,0.6580402851104736
30,0.5689655172413793,0.5547619047619048,0.6735849056603773,0.470609711573567,0.6735849056603773,0.660069465637207
30,0.5689655172413793,0.6163636363636363,0.7,0.5380694488690666,0.7,0.5863289833068848
30,0.5,0.5782608695652174,0.6575,0.46416056068811723,0.6575,0.625896692276001
30,0.46551724137931033,0.5694444444444444,0.7075471698113207,0.41528455284552845,0.7075471698113207,0.5968327522277832
30,0.3103448275862069,0.574468085106383,0.607843137254902,0.3070489844683393,0.607843137254902,0.5912413597106934
30,0.5344827586206896,0.5344827586206896,0.7589285714285714,0.40569259962049337,0.7589285714285714,0.6367640495300293
30,0.5517241379310345,0.5666666666666667,0.7592592592592593,0.45911047345767575,0.7592592592592593,0.5960955619812012
