repeated_times,Accuracy,Precision,Recall,F1,AUC,Process Time
30,0.5570469798657718,0.641521167184884,0.7213617658062103,0.5396067415730337,0.7213617658062103,3.0211379528045654
30,0.5637583892617449,0.6467391304347826,0.7336065573770492,0.5453265104924652,0.7336065573770492,2.965216875076294
30,0.5604026845637584,0.6570680628272252,0.7247899159663865,0.5491887522374271,0.7247899159663865,2.794684648513794
30,0.5436241610738255,0.6212872455966378,0.7105155315138103,0.5185554763601806,0.7105155315138103,2.905668020248413
30,0.5604026845637584,0.6191676300578035,0.7223084886128365,0.5271731889587346,0.7223084886128365,3.0371222496032715
30,0.5201342281879194,0.6352040816326531,0.7081632653061225,0.5067995324236427,0.7081632653061225,3.0760974884033203
30,0.6174496644295302,0.6646406041350095,0.7473196375458255,0.5977169382341796,0.7473196375458255,3.0295727252960205
30,0.5335570469798657,0.6210157450076805,0.6941470927993839,0.5145271497720427,0.6941470927993839,3.217050313949585
30,0.5704697986577181,0.6350187265917603,0.707183908045977,0.5510357815442561,0.707183908045977,3.0858068466186523
30,0.5805369127516778,0.6637814313346229,0.7188408606319054,0.5716175033063078,0.7188408606319054,2.911761522293091
30,0.540268456375839,0.6318591318591318,0.7139618511569731,0.521512370638632,0.7139618511569731,2.9600560665130615
30,0.587248322147651,0.6449477351916376,0.7241379310344828,0.566630014542617,0.7241379310344828,3.221583604812622
30,0.5369127516778524,0.6381445842585739,0.6985320190057442,0.5256090808416389,0.6985320190057442,3.1872477531433105
30,0.5436241610738255,0.6158865780949251,0.7023194820096714,0.5169717772692601,0.7023194820096714,3.089580774307251
30,0.6040268456375839,0.6438024826579043,0.7541129032258065,0.5715886939571151,0.7541129032258065,3.123413562774658
30,0.5536912751677853,0.6352498093058734,0.7122708567153011,0.5354828123718106,0.7122708567153011,3.0492703914642334
30,0.5570469798657718,0.6361130909954859,0.7143284698840254,0.5383315337308108,0.7143284698840254,3.321798324584961
30,0.5637583892617449,0.6450705568268498,0.7245425029515938,0.5465823970037453,0.724542502951594,2.9690561294555664
30,0.5805369127516778,0.6603260869565217,0.7384937238493724,0.5657445295468588,0.7384937238493724,3.0400445461273193
30,0.5906040268456376,0.6564011079292051,0.7304420004150238,0.5744850187265917,0.7304420004150238,2.9052417278289795
30,0.6241610738255033,0.672971098265896,0.7416812043677715,0.6093632958801498,0.7416812043677715,3.0095407962799072
30,0.6174496644295302,0.6608871152699417,0.7487412240266648,0.5951086956521738,0.7487412240266648,3.0723650455474854
30,0.5738255033557047,0.6637914230019493,0.7219214262132717,0.5647633833592087,0.7219214262132717,3.1889700889587402
30,0.540268456375839,0.633752417794971,0.7130150173276858,0.5228098883758985,0.7130150173276858,2.7972095012664795
30,0.5604026845637584,0.6346516007532956,0.7270381836945304,0.5369981616556959,0.7270381836945304,2.806438684463501
30,0.5,0.6198979591836735,0.703187250996016,0.4823674792198557,0.703187250996016,3.143551826477051
30,0.5838926174496645,0.6471027688285007,0.7293441071558564,0.5637720168106908,0.7293441071558564,2.9813239574432373
30,0.5100671140939598,0.6137914230019493,0.701432022084196,0.48790018832391713,0.7014320220841961,2.9189226627349854
30,0.5973154362416108,0.6490402362495385,0.7383412042502951,0.5737986270022883,0.7383412042502953,2.923233985900879
30,0.5436241610738255,0.6212872455966378,0.7105155315138103,0.5185554763601806,0.7105155315138103,5.669421911239624
